state_code,default_rate_90,z_score,is_outlier
AP,74.62653117464482,2.7827243040081084,True
AP,100.0,3.9203733527521902,True
AP,62.72502337152615,2.249106329893814,True
AP,100.0,3.9203733527521902,True
AP,100.0,3.9203733527521902,True
AP,58.152090611281245,2.04407355962219,True
AP,100.0,3.9203733527521902,True
AP,100.0,3.9203733527521902,True
AP,82.22091988452604,3.1232275734292623,True
AP,100.0,3.9203733527521902,True
AP,100.0,3.9203733527521902,True
AP,100.0,3.9203733527521902,True
AP,78.37807397441614,2.950929098033657,True
AP,62.925609557114704,2.2580998453172154,True
AP,100.0,3.9203733527521902,True
AP,65.45932990509665,2.3717021502880193,True
BA,100.0,3.6449680515415106,True
